Artist,Title,Link
Thomas Eakins,Wallace Posing,https://www.oilpaintings.com/thomas-eakins-paintings-wallace-posing
Thomas Eakins,Portrait of Mrs. Kern Dodge Helen Peterson Greene,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-mrs-kern-dodge-helen-peterson-greene
Thomas Eakins,Portrait of Mary Adeline Williams,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-mary-adeline-williams
Thomas Eakins,Portrait of Mrs. James W. Crowell,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-mrs-james-w-crowell
Thomas Eakins,Portrait of Amelia C. Van Buren,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-amelia-c-van-buren
Thomas Eakins,Portrait of William B. Kurtz,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-william-b-kurtz
Thomas Eakins,Study for The Portrait of Miss Emily Sartain,https://www.oilpaintings.com/thomas-eakins-paintings-study-for-the-portrait-of-miss-emily-sartain
Thomas Eakins,Portrait of Asburyh W. Lee,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-asburyh-w-lee
Thomas Eakins,Spinning,https://www.oilpaintings.com/thomas-eakins-paintings-spinning
Thomas Eakins,Portrait of William H. MacDowell,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-william-h-macdowell
Thomas Eakins,Portrait of Letitia Wilson Jordan,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-letitia-wilson-jordan
Thomas Eakins,Portrait of Sebastiano Cardinal Martinelli,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-sebastiano-cardinal-martinelli
Thomas Eakins,Walt Whitman,https://www.oilpaintings.com/thomas-eakins-paintings-walt-whitman
Thomas Eakins,The Writing Master Benjamin Eakins,https://www.oilpaintings.com/thomas-eakins-paintings-the-writing-master-benjamin-eakins
Thomas Eakins,Mrs. Gilbert Perker,https://www.oilpaintings.com/thomas-eakins-paintings-mrs-gilbert-perker
Thomas Eakins,Portrait of Mrs. Hubbard Sketch,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-mrs-hubbard-sketch
Thomas Eakins,Monsignor Diomede Falconia,https://www.oilpaintings.com/thomas-eakins-paintings-monsignor-diomede-falconia
Thomas Eakins,Portrait of Sarah Ward Brinton,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-sarah-ward-brinton
Thomas Eakins,"The Meadows, Gloucester",https://www.oilpaintings.com/thomas-eakins-paintings-the-meadows-gloucester
Thomas Eakins,The Old-Fashioned Dress also known as Portrait of Helen Montanverde Parker,https://www.oilpaintings.com/thomas-eakins-paintings-the-old-fashioned-dress-also-known-as-portrait-of-helen-montanverde-parker
Thomas Eakins,Portrait of Samuel Murray,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-samuel-murray
Thomas Eakins,Signora Gomez d'Arza,https://www.oilpaintings.com/thomas-eakins-paintings-signora-gomez-darza
Thomas Eakins,William Rush Carving His Allegorical Figure of the Schuylkill River,https://www.oilpaintings.com/thomas-eakins-paintings-william-rush-carving-his-allegorical-figure-of-the-schuylkill-river
Thomas Eakins,Portrait of Amelia van Buren,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-amelia-van-buren
Thomas Eakins,Portrait of Harrison S. Morris,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-harrison-s-morris
Thomas Eakins,The Art Student also known as Portrait of James Wright,https://www.oilpaintings.com/thomas-eakins-paintings-the-art-student-also-known-as-portrait-of-james-wright
Thomas Eakins,The Art Student,https://www.oilpaintings.com/thomas-eakins-paintings-the-art-student
Thomas Eakins,Margaret in Skating Costume,https://www.oilpaintings.com/thomas-eakins-paintings-margaret-in-skating-costume
Thomas Eakins,Portrait of Professor William D. Marks,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-professor-william-d-marks
Thomas Eakins,The Zither Player,https://www.oilpaintings.com/thomas-eakins-paintings-the-zither-player
Thomas Eakins,Portrait of William H. MacDowell Unfinished,https://www.oilpaintings.com/thomas-eakins-paintings-portrait-of-william-h-macdowell-unfinished
Thomas Eakins,Young Girl Meditating,https://www.oilpaintings.com/thomas-eakins-paintings-young-girl-meditating
Thomas Eakins,The Writing Master - Portrait of the Artist's Father,https://www.oilpaintings.com/thomas-eakins-paintings-the-writing-master-portrait-of-the-artists-father
George Earl,"Going North, King's Cross Station",https://www.oilpaintings.com/george-earl-paintings-going-north-kings-cross-station
George Earl,Return of the Hunting Party,https://www.oilpaintings.com/george-earl-paintings-return-of-the-hunting-party
Maud Earl,Dash,https://www.oilpaintings.com/maud-earl-paintings-dash
Maud Earl,A Yorkshire Terrier,https://www.oilpaintings.com/maud-earl-paintings-a-yorkshire-terrier
Maud Earl,Pekingese Screen,https://www.oilpaintings.com/maud-earl-paintings-pekingese-screen
Maud Earl,"Red Deer, Early Morning",https://www.oilpaintings.com/maud-earl-paintings-red-deer-early-morning
Maud Earl,Sussex Pocket Beagles,https://www.oilpaintings.com/maud-earl-paintings-sussex-pocket-beagles
Maud Earl,"Rum Bess, Gordon Setter",https://www.oilpaintings.com/maud-earl-paintings-rum-bess-gordon-setter
Ralph Earl,Admiral Richard Kempenfelt,https://www.oilpaintings.com/ralph-earl-paintings-admiral-richard-kempenfelt
Ralph Earl,A Gentleman with a Gun and Two Dogs,https://www.oilpaintings.com/ralph-earl-paintings-a-gentleman-with-a-gun-and-two-dogs
Ralph Earl,A Master in Chancery Entering the House of Lords,https://www.oilpaintings.com/ralph-earl-paintings-a-master-in-chancery-entering-the-house-of-lords
Ralph Earl,Baron von Steuben,https://www.oilpaintings.com/ralph-earl-paintings-baron-von-steuben
Ralph Earl,Ann Whiteside Earl,https://www.oilpaintings.com/ralph-earl-paintings-ann-whiteside-earl
Ralph Earl,"Captian John Pratt, Middletown, Connecticut",https://www.oilpaintings.com/ralph-earl-paintings-captian-john-pratt-middletown-connecticut
Ralph Earl,Mrs. William Moseley and Her Son Charles,https://www.oilpaintings.com/ralph-earl-paintings-mrs-william-moseley-and-her-son-charles
Ralph Earl,Colonel Benjamin Tallmadge and Son William Talmadge,https://www.oilpaintings.com/ralph-earl-paintings-colonel-benjamin-tallmadge-and-son-william-talmadge
Ralph Earl,Captain Elijah Dewey,https://www.oilpaintings.com/ralph-earl-paintings-captain-elijah-dewey
Ralph Earl,Colonel George Onslow,https://www.oilpaintings.com/ralph-earl-paintings-colonel-george-onslow
Ralph Earl,Dr. David Rogers,https://www.oilpaintings.com/ralph-earl-paintings-dr-david-rogers
Ralph Earl,Houses Fronting New Milford Green,https://www.oilpaintings.com/ralph-earl-paintings-houses-fronting-new-milford-green
Ralph Earl,Colonel William Floyd,https://www.oilpaintings.com/ralph-earl-paintings-colonel-william-floyd
Ralph Earl,Elijah Boardman,https://www.oilpaintings.com/ralph-earl-paintings-elijah-boardman
Ralph Earl,David Baldwin,https://www.oilpaintings.com/ralph-earl-paintings-david-baldwin
Ralph Earl,Benjamin S. Judah,https://www.oilpaintings.com/ralph-earl-paintings-benjamin-s-judah
Ralph Earl,Landscape of the Ruggles Homestead,https://www.oilpaintings.com/ralph-earl-paintings-landscape-of-the-ruggles-homestead
Ralph Earl,Colonel Samuel Talcott,https://www.oilpaintings.com/ralph-earl-paintings-colonel-samuel-talcott
Ralph Earl,John Phelps,https://www.oilpaintings.com/ralph-earl-paintings-john-phelps
Ralph Earl,Colonel William Taylor,https://www.oilpaintings.com/ralph-earl-paintings-colonel-william-taylor
Ralph Earl,Mrs. Benjamin Tallmadge and Son Henry Floyd and Daughter Maria Jones,https://www.oilpaintings.com/ralph-earl-paintings-mrs-benjamin-tallmadge-and-son-henry-floyd-and-daughter-maria-jones
Ralph Earl,Daniel Boardman,https://www.oilpaintings.com/ralph-earl-paintings-daniel-boardman
Ralph Earl,Mrs. Alexander Hamilton,https://www.oilpaintings.com/ralph-earl-paintings-mrs-alexander-hamilton
Ralph Earl,Hulda Bradley,https://www.oilpaintings.com/ralph-earl-paintings-hulda-bradley
Ralph Earl,Dr. Joseph Trumbull,https://www.oilpaintings.com/ralph-earl-paintings-dr-joseph-trumbull
Ralph Earl,Jared Lane,https://www.oilpaintings.com/ralph-earl-paintings-jared-lane
Ralph Earl,Dr. Mason Fitch Cogswell,https://www.oilpaintings.com/ralph-earl-paintings-dr-mason-fitch-cogswell
Ralph Earl,Esther Boardman,https://www.oilpaintings.com/ralph-earl-paintings-esther-boardman
Ralph Earl,Reverend Ebenezer Porter,https://www.oilpaintings.com/ralph-earl-paintings-reverend-ebenezer-porter
Ralph Earl,Mrs. Ebenezer Porter Lucy Patty Pierce Merwin,https://www.oilpaintings.com/ralph-earl-paintings-mrs-ebenezer-porter-lucy-patty-pierce-merwin
Ralph Earl,Mrs. Henry Daggett Elizabeth Prescott,https://www.oilpaintings.com/ralph-earl-paintings-mrs-henry-daggett-elizabeth-prescott
Ralph Earl,Mrs. Joseph Wright,https://www.oilpaintings.com/ralph-earl-paintings-mrs-joseph-wright
Ralph Earl,Mariann Wolcott,https://www.oilpaintings.com/ralph-earl-paintings-mariann-wolcott
Ralph Earl,Martha Tennent Rogers and Daughter,https://www.oilpaintings.com/ralph-earl-paintings-martha-tennent-rogers-and-daughter
Ralph Earl,Mrs. Noah Smith and Her Children,https://www.oilpaintings.com/ralph-earl-paintings-mrs-noah-smith-and-her-children
Ralph Earl,Oliver Wolcott,https://www.oilpaintings.com/ralph-earl-paintings-oliver-wolcott
Ralph Earl,Sophia Drake,https://www.oilpaintings.com/ralph-earl-paintings-sophia-drake
Ralph Earl,Mrs. Jared Lane Apphia Ruggles,https://www.oilpaintings.com/ralph-earl-paintings-mrs-jared-lane-apphia-ruggles
Ralph Earl,Marinus Willett,https://www.oilpaintings.com/ralph-earl-paintings-marinus-willett
Ralph Earl,Lady Williams and Child,https://www.oilpaintings.com/ralph-earl-paintings-lady-williams-and-child
Ralph Earl,Lucy Bradley,https://www.oilpaintings.com/ralph-earl-paintings-lucy-bradley
Ralph Earl,Sherman Boardman,https://www.oilpaintings.com/ralph-earl-paintings-sherman-boardman
Ralph Earl,Mrs. Charles Jeffery Smith,https://www.oilpaintings.com/ralph-earl-paintings-mrs-charles-jeffery-smith
Ralph Earl,Mrs. Adam Babcock,https://www.oilpaintings.com/ralph-earl-paintings-mrs-adam-babcock
Ralph Earl,Mary Ann Carpenter,https://www.oilpaintings.com/ralph-earl-paintings-mary-ann-carpenter
Ralph Earl,Roger Sherman,https://www.oilpaintings.com/ralph-earl-paintings-roger-sherman
Ralph Earl,Mrs. Oliver Wolcott Laura Collins,https://www.oilpaintings.com/ralph-earl-paintings-mrs-oliver-wolcott-laura-collins
Ralph Earl,William Carpenter,https://www.oilpaintings.com/ralph-earl-paintings-william-carpenter
Ralph Earl,Mrs. John Johnston Martha Spear,https://www.oilpaintings.com/ralph-earl-paintings-mrs-john-johnston-martha-spear
Ralph Earl,Mrs. Richard Alsop,https://www.oilpaintings.com/ralph-earl-paintings-mrs-richard-alsop
Ralph Earl,Thomas Earle,https://www.oilpaintings.com/ralph-earl-paintings-thomas-earle
Ralph Earl,Mrs. William Taylor and Son Daniel,https://www.oilpaintings.com/ralph-earl-paintings-mrs-william-taylor-and-son-daniel
Ralph Earl,Mrs. Elihaj Boardman and Son,https://www.oilpaintings.com/ralph-earl-paintings-mrs-elihaj-boardman-and-son
Ralph Earl,Reverend Nathaniel Taylor,https://www.oilpaintings.com/ralph-earl-paintings-reverend-nathaniel-taylor
Ralph Earl,Mrs. Elijah Dewey Mary Schenck,https://www.oilpaintings.com/ralph-earl-paintings-mrs-elijah-dewey-mary-schenck
Ralph Earl,Mrs. Nathaniel Taylor,https://www.oilpaintings.com/ralph-earl-paintings-mrs-nathaniel-taylor
Ralph Earl,Mrs. James Duane,https://www.oilpaintings.com/ralph-earl-paintings-mrs-james-duane
Ralph Earl,Reclining Hunter,https://www.oilpaintings.com/ralph-earl-paintings-reclining-hunter
Ralph Earl,Marianne Drake,https://www.oilpaintings.com/ralph-earl-paintings-marianne-drake
Ralph Earl,Mrs. Sherman Boardman Sarah Bostwick,https://www.oilpaintings.com/ralph-earl-paintings-mrs-sherman-boardman-sarah-bostwick
Ralph Earl,Mrs. John Watson,https://www.oilpaintings.com/ralph-earl-paintings-mrs-john-watson
Ralph Earl,Reverend Nehemiah Strong,https://www.oilpaintings.com/ralph-earl-paintings-reverend-nehemiah-strong
James Earle,Mrs. John Rogers Elizabeth Rodman Rogers,https://www.oilpaintings.com/james-earle-paintings-mrs-john-rogers-elizabeth-rodman-rogers
James Earle,Mrs. James Courtney,https://www.oilpaintings.com/james-earle-paintings-mrs-james-courtney
Lawrence Carmichael Earle,A Vision of Fiammetta,https://www.oilpaintings.com/lawrence-carmichael-earle-paintings-a-vision-of-fiammetta
